,Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12
0,0.006425278768845871,-510.7401,-430.8169,-399.81796,-393.54617,-392.1364,-397.58618,-387.17017,-373.99466,-362.66852,-368.00122,-379.47595,-386.5401,0.55438232421875,1.0,1.0,0.6308329,0.53083086,0.5152772,0.6333195,0.42098457,0.27014926,0.2754289,0.38857764,0.76360226,0.96379596,0.00023367126,0.001166845,0.0015098617,0.00041775889,0.00036922508,0.0007203473,0.00093842845,0.0008881577,0.0012426121,0.0013498892,0.0007961399,0.00056148827
1,0.01188119489430519,22.911972,-12.394968,-52.374275,-74.781784,-72.63696,-74.50351,-74.9267,-60.193336,-48.80184,-60.639595,-71.26372,-70.5183,0.5545654296875,0.78054065,0.76921314,0.51370996,0.4862594,0.5546467,0.73126477,0.4554602,0.49616104,0.5960841,0.72436404,0.8079505,0.5834811,0.0002288715,0.0005527948,0.00035692338,0.00022875778,0.00016452133,0.00012294493,0.00015457845,0.0012736372,0.002052623,0.0011027415,0.00084324175,0.00077142974
2,0.03627463200661466,26.781937,38.761753,56.571148,71.404884,74.036354,79.51674,82.86134,87.00351,91.40641,88.383606,77.927155,81.35979,0.07196044921875,0.74379927,0.8507466,0.44158158,0.4825212,0.70528835,1.0,1.0,1.0,1.0,1.0,1.0,0.74279046,5.2067215e-05,0.0001182013,0.00013646034,0.00017732989,0.00014346479,8.242381e-05,7.441139e-05,0.0002324788,0.00041666103,0.00037237286,0.00021847346,0.000112889815
3,0.029632428030875842,34.887787,28.154955,13.235094,-0.1768783,-4.0129995,-7.6206856,-7.9454446,-14.635426,-21.315458,-21.907505,-27.881905,-23.002293,0.0401611328125,0.5845256,0.6389772,0.2916028,0.2537348,0.39981383,0.5719536,0.6343292,0.5873114,0.6401652,0.6124712,0.8494562,0.79230374,2.4114508e-05,5.5137447e-05,5.5253735e-05,5.0461334e-05,5.247619e-05,4.354369e-05,5.1971514e-05,0.00010316631,0.00017621361,0.00013963097,0.00011893184,8.136845e-05
4,0.01936359215024124,-0.5539144,0.7491009,-1.4190608,-4.2920365,6.4846478,21.05944,23.345066,13.142071,11.429299,13.139454,12.338438,16.296797,0.025146484375,0.6574759,0.91269153,0.47708,0.2405514,0.27447453,0.3863611,0.20466147,0.16473329,0.23399553,0.3352205,0.92713046,1.0,1.1006642e-05,4.2958018e-05,5.333698e-05,3.329073e-05,4.9358012e-05,5.8806596e-05,6.291712e-05,7.989997e-05,0.00010049801,9.632744e-05,0.00011451702,7.581529e-05
5,0.03430978811149254,13.060281,20.621338,17.861746,7.4113646,8.944058,14.944068,12.344456,1.5484499,-3.2393754,2.3019342,3.3338668,2.249783,0.039306640625,0.5758322,0.893871,0.4471585,0.1787936,0.10824628,0.17140293,0.093502425,0.06622614,0.042265892,0.057615075,0.13086063,0.14684851,6.382153e-05,0.00019378206,0.00014285363,6.097009e-05,6.061988e-05,6.348416e-05,5.978894e-05,7.157342e-05,8.26241e-05,8.360764e-05,8.065467e-05,8.3109444e-05
6,0.02839518529011231,-21.70393,-22.164433,-19.725555,-19.58794,-13.460453,-8.700338,-0.3175581,-8.574322,-13.095191,-11.602785,-7.962134,-11.097097,0.0289306640625,0.38198957,0.8476175,0.45929596,0.19736718,0.14586742,0.11890748,0.056253392,0.03326366,0.024076251,0.03304466,0.053938407,0.055860825,7.0650996e-05,0.00021593954,0.00017391932,0.000105427345,0.00011570239,0.00010117461,9.219534e-05,7.8104116e-05,9.2477305e-05,0.000121036115,9.368035e-05,7.5699405e-05
7,0.004165744585798723,6.4528437,8.563534,16.162346,19.090069,16.504429,15.933042,14.458822,4.0826573,2.3117943,8.0813465,7.0700073,1.6651052,0.02545166015625,0.37312022,0.7886589,0.54994607,0.3548443,0.36146823,0.2433616,0.06265271,0.05589091,0.059047215,0.09561372,0.16332726,0.10551007,1.962666e-05,9.730787e-05,0.00016967587,0.00014454339,0.000120226214,0.00010029593,0.00018721359,0.0002105833,0.0001224874,0.00012131833,0.00013578938,0.00010121119
8,0.027162813494549503,2.5292664,-0.72835726,4.57279,3.4510338,1.2407296,-1.3543558,-4.0535016,-8.22752,-6.0767956,-4.180292,-6.4615717,-5.9784865,0.02618408203125,0.3658458,0.81191105,0.88728136,0.49780118,0.35681382,0.28964677,0.076358974,0.07150849,0.16356546,0.23297362,0.2803437,0.22037625,3.3431425e-05,0.00023920741,0.00051191635,0.00053259725,0.0004761,0.00022807345,0.00024597725,0.00027181534,0.0003049428,0.0004660898,0.00041363417,0.00028925
9,0.013596053658072153,-9.434698,-1.7544371,12.105953,12.755913,6.3428555,3.3577085,7.3924046,6.7480335,1.6355622,0.46411085,0.6012127,1.9195161,0.04931640625,0.3676589,0.94272256,1.0,0.71946615,0.45398256,0.35410467,0.19384103,0.16597982,0.19729939,0.37844276,0.35422456,0.2789205,7.837602e-05,0.00084820046,0.0034595467,0.0048860265,0.0037719982,0.0035758687,0.0038293446,0.0034070548,0.0022800358,0.0027427576,0.0025902726,0.001987093
