,Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12
0,0.0050538427288027285,-582.33606,-468.3143,-412.84738,-398.8498,-371.63416,-354.01996,-346.87848,-343.7206,-347.94888,-357.03995,-366.0651,-372.4295,0.4547119140625,1.0,0.8400287,0.54295295,0.5523683,1.0,0.9348599,0.46862733,0.37749165,0.7274801,1.0,0.6563065,0.44895378,0.00017912303,0.0012844647,0.002811831,0.004082773,0.0052868873,0.0060652294,0.0026717873,0.0018172193,0.0029929234,0.0029681947,0.002031932,0.0007713908
1,0.009383081807610225,51.4832,22.619804,-12.737129,-41.1962,-50.91581,-50.672157,-52.08326,-59.60326,-66.91637,-73.10164,-73.99698,-72.22377,0.580322265625,0.93235487,1.0,0.49741974,0.52013457,0.8604092,0.85918224,0.56177896,0.5622055,0.7111821,0.7588613,0.75750685,0.770479,7.527619e-05,0.00023445704,0.00034042992,0.00021431109,0.0002472533,0.00032363844,0.001272658,0.0013754922,0.00038082816,0.00014282583,7.718496e-05,0.00013252438
2,0.03423936865500769,26.04461,22.413061,48.981117,69.65936,71.22615,68.53192,61.545525,60.82127,62.831074,54.698524,53.88724,55.66951,0.08203125,0.6584417,0.85668814,0.6147153,0.637602,0.7535549,1.0,1.0,1.0,1.0,0.87412506,1.0,1.0,3.234565e-05,9.857099e-05,0.00010185684,7.073385e-05,0.00014785284,0.00029032535,0.0011121472,0.00089999335,0.00020529088,0.00010508153,8.578243e-05,6.17372e-05
3,0.0391604294515891,26.165184,34.31813,32.003174,20.356817,12.958021,6.098297,-8.499786,-19.003073,-14.145538,-9.51618,-8.697514,-10.780758,0.041259765625,0.6115061,0.7599349,0.5054068,0.36771506,0.40728188,0.54699606,0.4670736,0.35504815,0.4423427,0.5237851,0.44985014,0.5037133,8.44883e-06,4.648888e-05,6.888825e-05,6.4677355e-05,0.00016431152,0.00018124268,0.00025779128,0.0005413327,0.00034664286,0.0002152562,0.00017881398,0.0001519465
4,0.022233220424179682,-2.86451,-3.3400273,4.549086,5.1969566,4.3339467,7.6857743,10.747101,11.479036,19.703936,25.97656,25.98616,29.22155,0.0391845703125,0.6065617,0.7933592,0.45224854,0.30048528,0.34546092,0.45748362,0.3423966,0.1985441,0.21995272,0.3017166,0.2343411,0.25500804,3.588235e-06,3.797527e-05,7.205556e-05,6.549529e-05,6.636929e-05,0.00011090812,0.00022826527,0.00032847963,0.00023364087,0.00016837798,0.00015351355,0.00017122076
5,0.02473961145291883,9.160276,20.798277,28.48605,34.787895,27.427189,22.3666,14.528141,14.288856,18.785921,18.955414,17.085278,15.763701,0.0299072265625,0.48114145,0.68547785,0.44797888,0.40716296,0.31478444,0.2866938,0.16925642,0.09345121,0.10546606,0.13620295,0.088063486,0.07769931,6.4897404e-06,5.445602e-05,0.000101935824,8.7064844e-05,0.00010952235,0.00015570705,0.00028335777,0.00033759457,0.00025474996,0.00033432094,0.00028081873,0.00020408197
6,0.04203102439709716,-9.078443,-10.091044,-11.52458,-7.647804,-2.6653838,-1.6923978,-7.738698,-3.847356,-0.6202785,1.5427504,7.328204,3.0699334,0.0369873046875,0.43848097,0.69397026,0.5006189,0.6009572,0.5835423,0.33623117,0.13445413,0.08890975,0.1375214,0.15214767,0.116072804,0.07851263,5.542334e-06,8.548759e-05,0.00019565005,0.0001236574,0.00015914181,0.00019058266,0.0002716794,0.00025680472,0.00026244318,0.00042653218,0.00039554635,0.00028344983
7,0.018783733988141357,6.3629484,14.173613,23.344143,22.90287,25.039654,21.782639,11.995164,14.336218,21.969166,24.175854,25.055372,16.271616,0.04437255859375,0.49686357,0.67072594,1.0,0.8360251,0.7946148,0.6084264,0.24741058,0.16508496,0.25416067,0.24201839,0.1585336,0.124206066,3.6645142e-06,4.884863e-05,0.00011456802,0.00010155931,0.00019482573,0.00028645803,0.00028150642,0.00029653116,0.00039485467,0.00045860812,0.0003986788,0.00030612343
8,0.014719466456798782,19.640537,7.769886,-0.8360204,0.632383,10.304997,11.449999,7.181877,0.43189466,-2.6445293,3.984099,8.007365,-0.80071324,0.0260009765625,0.5531377,0.6108734,0.9626566,0.7036538,0.49973756,0.5842545,0.3629883,0.23658343,0.35529545,0.33595547,0.20320784,0.18501635,5.1867482e-06,9.259922e-05,0.00033405298,0.0005905127,0.0009394622,0.0008447555,0.0006178361,0.0006136884,0.0005759939,0.000594194,0.0005172989,0.00040891347
9,0.023122322643380554,8.970507,3.9938443,2.6896725,3.9788232,9.396697,16.506363,13.8241825,10.128848,10.493731,9.785845,9.662856,2.2751832,0.02490234375,0.45143363,0.5180524,0.7415392,0.8725971,0.7657778,0.6223164,0.23385078,0.23241435,0.49771267,0.41114515,0.18118118,0.18275361,8.068737e-06,0.00017698755,0.0011666017,0.0034375133,0.0057585835,0.006284576,0.0056404984,0.005178371,0.0051890295,0.0042233686,0.0034012308,0.0025656226
10,0.013622865269132731,11.010534,5.6986117,-0.57284194,-1.2085047,-2.616623,6.213739,14.424944,13.337231,7.4419737,3.3558898,4.734295,2.4044385,0.01739501953125,0.3951061,0.493457,0.58239067,1.0,0.82708526,0.63343763,0.43313232,0.42325327,0.81814694,0.7464003,0.34199366,0.2988268,4.1622043e-06,0.00011321113,0.002207185,0.00832587,0.014301905,0.016931236,0.017822955,0.026768452,0.038500473,0.027241558,0.017365046,0.0142982155
11,0.006211534699788393,8.495855,20.550838,22.797672,20.201027,16.281631,12.354015,20.27272,23.439281,14.986507,13.590229,13.738937,9.676701,0.01239013671875,0.5310255,0.64450336,0.51429987,0.6275474,0.9351691,0.7125445,0.49394864,0.45907593,0.7796179,0.92087823,0.62710255,0.3993766,1.3842906e-06,3.532616e-05,0.00086724164,0.0052781543,0.014685214,0.022101587,0.031801637,0.056170393,0.06230371,0.04924182,0.046774514,0.044259258
