,Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12
0,0.006473138925796087,-435.63153,-392.116,-380.4134,-368.46722,-368.80325,-371.60464,-372.96658,-374.92624,-378.6197,-380.26794,-397.37515,-348.0662,0.6572963169642857,1.0,1.0,0.7473283,0.6558204,0.5890252,0.8312932,0.6140346,0.41484094,0.52651924,0.56166285,0.45463192,0.15568468,0.0007481981,0.0011125398,0.00094109966,0.00042446807,0.00036463578,0.0003525592,0.00023708247,0.00023833686,0.0001471805,0.0001516885,0.00014243771,0.037488867
1,0.017576935329932725,-26.089977,-46.872242,-59.77269,-68.01205,-68.489105,-65.04462,-63.3811,-59.357887,-51.374268,-42.297108,-36.35791,13.045143,0.6183733258928571,0.6453576,0.9745452,1.0,0.91822755,0.76378155,1.0,1.0,0.7124044,0.6511346,0.69194347,0.6317909,0.1226333,0.00018816697,0.00022252629,0.00015950257,0.000110571185,9.090062e-05,0.0001050136,0.00011743016,0.00012649116,0.00017806905,0.00027296858,0.00020951281,0.046842344
2,0.06549397486013228,48.499397,55.489243,58.230606,48.729652,38.85289,36.86593,33.762424,30.202778,25.181705,24.229416,20.56342,21.136248,0.19259207589285715,0.3896231,0.43429273,0.6612059,1.0,1.0,0.88373184,0.7719878,1.0,1.0,1.0,1.0,0.13051601,9.481077e-05,0.000106734486,0.00013060177,0.00013380863,0.00014417774,0.00010966319,9.782257e-05,0.00014702782,0.0005878894,0.0008315142,0.0005892053,0.001213997
3,0.0669774738358818,19.306923,8.737661,-3.7898278,-16.240538,-20.43343,-17.146166,-14.4574995,-11.68668,-17.362053,-18.221542,-14.615089,-0.102647364,0.09270368303571429,0.27647173,0.337139,0.55415714,0.7363281,0.56130445,0.7176494,0.47016838,0.5950461,0.8748355,0.9131199,0.88431823,0.10639121,3.9571365e-05,8.0615464e-05,0.00012193921,0.00023167804,0.00021643634,0.00020803306,0.0002409139,0.00021984342,0.0002042276,0.00026597874,0.00019678238,0.0007169441
4,0.05328375850839413,5.045164,10.252102,16.875748,20.610416,22.39053,26.179733,20.189846,14.146112,4.8359222,0.58320737,0.1473675,23.361614,0.05817522321428571,0.25515726,0.20791513,0.42399305,0.7259494,0.5632385,0.7451135,0.37763518,0.31647274,0.60741544,0.5862184,0.46837753,0.07554096,3.680593e-05,8.941443e-05,8.789625e-05,0.00017839673,0.00031285256,0.00031447978,0.00030459336,0.00028339605,0.00022291947,0.00030782275,0.0002304029,0.00060281873
5,0.05434513661756241,11.673616,9.082767,3.055056,3.063204,4.276754,3.736927,3.6577108,-0.99209,-11.368727,-10.829597,-4.7729216,-5.934574,0.05405970982142857,0.2953405,0.15510768,0.07585628,0.08990668,0.08982041,0.1031836,0.07238025,0.076366834,0.14386447,0.20975082,0.21046244,0.15632816,4.4435044e-05,6.9607784e-05,9.4301875e-05,0.00018724012,0.00027792083,0.00032663415,0.0002939826,0.00023840231,0.00023798358,0.00024266126,0.00021331458,0.0029638873
6,0.1025098091477195,-3.6150532,6.4453554,10.539978,13.611191,13.610067,14.655501,13.401054,13.717759,5.331457,4.102535,7.5418653,-14.221944,0.12897600446428573,0.38004398,0.25031355,0.13412465,0.07590392,0.059218705,0.055453587,0.060058966,0.06270133,0.11801829,0.1463406,0.1374952,0.5009685,9.497239e-05,0.00013896516,0.00017116811,0.00027070587,0.00032877622,0.00035343753,0.00033708193,0.00036269648,0.00038966487,0.00038875727,0.0001940979,0.0017075263
7,0.02860894240375531,15.091623,16.282578,15.606165,13.255518,10.5911045,7.5239797,4.6663084,2.7359648,5.947518,5.208584,2.745216,-19.688736,0.08754185267857142,0.3453037,0.21313176,0.10510623,0.07255719,0.063066565,0.07997843,0.108262345,0.085795686,0.12816451,0.18659413,0.25913954,1.0,0.00013532181,0.0002871099,0.0003102431,0.0003383092,0.00035313645,0.00040354874,0.00042097748,0.00045844418,0.00040060337,0.0002979247,0.00022589932,0.00066897785
8,0.0010006589584725491,-2.5121784,-3.3386369,0.62605417,4.018272,6.410566,1.6308918,0.024600238,5.103998,13.950338,15.128822,14.819124,-7.635103,0.11579241071428571,0.31909582,0.20937675,0.11451336,0.07845381,0.06769745,0.09227144,0.08170539,0.06171068,0.103322685,0.150436,0.23032205,0.97344595,0.00021328664,0.00046770897,0.0005298509,0.00070803927,0.0006674143,0.0005857731,0.0007133112,0.0008245998,0.0005972513,0.00059942127,0.00046543716,0.0004252344
9,0.023190929980590757,13.1849985,13.47649,13.010454,11.624729,15.343662,9.0235195,2.5323706,4.3943496,12.828346,13.2739,17.403954,-11.8984,0.29261997767857145,0.41681334,0.3355827,0.2280475,0.19639747,0.13699472,0.12901385,0.08050581,0.08085553,0.18352361,0.19706038,0.22530729,0.42517948,0.0004807418,0.0013046315,0.001437865,0.0014936199,0.0013180913,0.0009677786,0.0012154471,0.0012048447,0.00093655067,0.0007954895,0.0005506829,0.00060304336
10,0.027777228495673566,2.6756468,4.2207785,2.6491957,-1.1548772,3.6126385,1.2674987,-1.5332263,5.0656643,11.011514,10.171232,11.524868,-17.5302,0.03264508928571429,0.68746775,0.5169664,0.4874182,0.5399293,0.2957714,0.22820479,0.12541077,0.10185476,0.23500487,0.2696196,0.2479414,0.21344692,0.0011494213,0.004599961,0.008218937,0.011665165,0.008233573,0.0057574194,0.0041716807,0.0026279665,0.0021623536,0.0016904343,0.00095689116,0.00062551314
11,0.020234468232093343,23.378948,17.366402,12.276651,9.419631,12.268878,8.64204,3.8554423,6.985931,11.044198,11.543238,9.708132,-9.3630085,0.0224609375,0.8280637,0.54219866,0.389735,0.39806905,0.34263298,0.38741964,0.21354082,0.14181986,0.26681346,0.33094102,0.2724462,0.24679402,0.0015701421,0.010029841,0.026468318,0.045655638,0.03959871,0.032643575,0.027230032,0.02003193,0.010434192,0.006918907,0.003446001,0.0025109672
